raceyear,drivername,win,cumwin,racedate
2006,revson,0,2,2006-01-01
2006,ricciardo,0,0,2006-01-01
2006,rindt,0,6,2006-01-01
2006,rodriguez,0,2,2006-01-01
2006,rosberg,0,0,2006-01-01
2006,ruttman,0,1,2006-01-01
2006,scarfiotti,0,1,2006-01-01
2006,scheckter,0,10,2006-01-01
2006,senna,0,41,2006-01-01
2006,siffert,0,2,2006-01-01
2006,stewart,0,27,2006-01-01
2006,surtees,0,6,2006-01-01
2006,sweikert,0,1,2006-01-01
2006,tambay,0,2,2006-01-01
2006,taruffi,0,1,2006-01-01
2006,trintignant,0,2,2006-01-01
2006,trips,0,2,2006-01-01
2006,trulli,0,1,2006-01-01
2006,vettel,0,0,2006-01-01
2006,villeneuve,0,11,2006-01-01
2006,vukovich,0,2,2006-01-01
2006,wallard,0,1,2006-01-01
2006,ward,0,1,2006-01-01
2006,watson,0,5,2006-01-01
2006,webber,0,0,2006-01-01
2007,alonso,4,19,2007-01-01
2007,hamilton,4,4,2007-01-01
2007,massa,3,5,2007-01-01
2007,raikkonen,6,15,2007-01-01
2007,alboreto,0,5,2007-01-01
2007,alesi,0,1,2007-01-01
2007,angelis,0,2,2007-01-01
2007,arnoux,0,7,2007-01-01
2007,ascari,0,13,2007-01-01
2007,baghetti,0,1,2007-01-01
2007,bandini,0,1,2007-01-01
2007,barrichello,0,9,2007-01-01
2007,beltoise,0,1,2007-01-01
2007,berger,0,10,2007-01-01
2007,bonnier,0,1,2007-01-01
2007,bottas,0,0,2007-01-01
2007,boutsen,0,3,2007-01-01
2007,brambilla,0,1,2007-01-01
2007,brooks,0,6,2007-01-01
2007,bryan,0,1,2007-01-01
2007,button,0,1,2007-01-01
2007,cevert,0,1,2007-01-01
2007,clark,0,25,2007-01-01
2007,collins,0,3,2007-01-01
2007,coulthard,0,13,2007-01-01
2007,damon_hill,0,22,2007-01-01
2007,depailler,0,2,2007-01-01
2007,emerson_fittipaldi,0,14,2007-01-01
2007,fagioli,0,1,2007-01-01
2007,fangio,0,24,2007-01-01
2007,farina,0,5,2007-01-01
2007,fisichella,0,3,2007-01-01
2007,flaherty,0,1,2007-01-01
2007,frentzen,0,3,2007-01-01
2007,gethin,0,1,2007-01-01
2007,gilles_villeneuve,0,6,2007-01-01
2007,ginther,0,1,2007-01-01
2007,gonzalez,0,2,2007-01-01
2007,gurney,0,4,2007-01-01
2007,hakkinen,0,20,2007-01-01
2007,hanks,0,1,2007-01-01
2007,hawthorn,0,3,2007-01-01
2007,herbert,0,3,2007-01-01
2007,hill,0,14,2007-01-01
2007,hulme,0,8,2007-01-01
2007,hunt,0,10,2007-01-01
2007,ickx,0,8,2007-01-01
2007,ireland,0,1,2007-01-01
2007,irvine,0,4,2007-01-01
2007,jabouille,0,2,2007-01-01
2007,jack_brabham,0,14,2007-01-01
2007,jones,0,12,2007-01-01
2007,keke_rosberg,0,5,2007-01-01
2007,kovalainen,0,0,2007-01-01
2007,kubica,0,0,2007-01-01
2007,laffite,0,6,2007-01-01
2007,lauda,0,25,2007-01-01
2007,leclerc,0,0,2007-01-01
2007,maldonado,0,0,2007-01-01
2007,mansell,0,31,2007-01-01
2007,mario_andretti,0,12,2007-01-01
2007,mass,0,1,2007-01-01
2007,max_verstappen,0,0,2007-01-01
2007,mclaren,0,4,2007-01-01
2007,michael_schumacher,0,91,2007-01-01
2007,montoya,0,7,2007-01-01
2007,moss,0,16,2007-01-01
2007,musso,0,1,2007-01-01
2007,nannini,0,1,2007-01-01
2007,nilsson,0,1,2007-01-01
2007,pace,0,1,2007-01-01
2007,panis,0,1,2007-01-01
2007,parsons,0,1,2007-01-01
2007,patrese,0,6,2007-01-01
2007,peterson,0,10,2007-01-01
2007,phil_hill,0,3,2007-01-01
2007,piquet,0,23,2007-01-01
2007,pironi,0,3,2007-01-01
2007,prost,0,51,2007-01-01
2007,ralf_schumacher,0,6,2007-01-01
2007,rathmann,0,1,2007-01-01
2007,regazzoni,0,5,2007-01-01
2007,reutemann,0,12,2007-01-01
2007,revson,0,2,2007-01-01
2007,ricciardo,0,0,2007-01-01
2007,rindt,0,6,2007-01-01
2007,rodriguez,0,2,2007-01-01
2007,rosberg,0,0,2007-01-01
2007,ruttman,0,1,2007-01-01
2007,scarfiotti,0,1,2007-01-01
2007,scheckter,0,10,2007-01-01
2007,senna,0,41,2007-01-01
2007,siffert,0,2,2007-01-01
2007,stewart,0,27,2007-01-01
2007,surtees,0,6,2007-01-01
2007,sweikert,0,1,2007-01-01
2007,tambay,0,2,2007-01-01
2007,taruffi,0,1,2007-01-01
2007,trintignant,0,2,2007-01-01
2007,trips,0,2,2007-01-01
2007,trulli,0,1,2007-01-01
2007,vettel,0,0,2007-01-01
2007,villeneuve,0,11,2007-01-01
2007,vukovich,0,2,2007-01-01
2007,wallard,0,1,2007-01-01
2007,ward,0,1,2007-01-01
2007,watson,0,5,2007-01-01
2007,webber,0,0,2007-01-01
2008,alonso,2,21,2008-01-01
2008,hamilton,5,9,2008-01-01
2008,kovalainen,1,1,2008-01-01
2008,kubica,1,1,2008-01-01
2008,massa,6,11,2008-01-01
2008,raikkonen,2,17,2008-01-01
2008,vettel,1,1,2008-01-01
2008,alboreto,0,5,2008-01-01
2008,alesi,0,1,2008-01-01
2008,angelis,0,2,2008-01-01
2008,arnoux,0,7,2008-01-01
2008,ascari,0,13,2008-01-01
2008,baghetti,0,1,2008-01-01
2008,bandini,0,1,2008-01-01
2008,barrichello,0,9,2008-01-01
2008,beltoise,0,1,2008-01-01
2008,berger,0,10,2008-01-01
2008,bonnier,0,1,2008-01-01
2008,bottas,0,0,2008-01-01
2008,boutsen,0,3,2008-01-01
2008,brambilla,0,1,2008-01-01
2008,brooks,0,6,2008-01-01
2008,bryan,0,1,2008-01-01
2008,button,0,1,2008-01-01
2008,cevert,0,1,2008-01-01
2008,clark,0,25,2008-01-01
2008,collins,0,3,2008-01-01
2008,coulthard,0,13,2008-01-01
2008,damon_hill,0,22,2008-01-01
2008,depailler,0,2,2008-01-01
2008,emerson_fittipaldi,0,14,2008-01-01
2008,fagioli,0,1,2008-01-01
2008,fangio,0,24,2008-01-01
2008,farina,0,5,2008-01-01
2008,fisichella,0,3,2008-01-01
2008,flaherty,0,1,2008-01-01
2008,frentzen,0,3,2008-01-01
2008,gethin,0,1,2008-01-01
2008,gilles_villeneuve,0,6,2008-01-01
2008,ginther,0,1,2008-01-01
2008,gonzalez,0,2,2008-01-01
2008,gurney,0,4,2008-01-01
2008,hakkinen,0,20,2008-01-01
2008,hanks,0,1,2008-01-01
2008,hawthorn,0,3,2008-01-01
2008,herbert,0,3,2008-01-01
2008,hill,0,14,2008-01-01
2008,hulme,0,8,2008-01-01
2008,hunt,0,10,2008-01-01
2008,ickx,0,8,2008-01-01
2008,ireland,0,1,2008-01-01
2008,irvine,0,4,2008-01-01
2008,jabouille,0,2,2008-01-01
2008,jack_brabham,0,14,2008-01-01
2008,jones,0,12,2008-01-01
2008,keke_rosberg,0,5,2008-01-01
2008,laffite,0,6,2008-01-01
2008,lauda,0,25,2008-01-01
2008,leclerc,0,0,2008-01-01
2008,maldonado,0,0,2008-01-01
2008,mansell,0,31,2008-01-01
2008,mario_andretti,0,12,2008-01-01
2008,mass,0,1,2008-01-01
2008,max_verstappen,0,0,2008-01-01
2008,mclaren,0,4,2008-01-01
2008,michael_schumacher,0,91,2008-01-01
2008,montoya,0,7,2008-01-01
2008,moss,0,16,2008-01-01
2008,musso,0,1,2008-01-01
2008,nannini,0,1,2008-01-01
2008,nilsson,0,1,2008-01-01
2008,pace,0,1,2008-01-01
2008,panis,0,1,2008-01-01
2008,parsons,0,1,2008-01-01
2008,patrese,0,6,2008-01-01
2008,peterson,0,10,2008-01-01
2008,phil_hill,0,3,2008-01-01
2008,piquet,0,23,2008-01-01
2008,pironi,0,3,2008-01-01
2008,prost,0,51,2008-01-01
2008,ralf_schumacher,0,6,2008-01-01
2008,rathmann,0,1,2008-01-01
2008,regazzoni,0,5,2008-01-01
2008,reutemann,0,12,2008-01-01
2008,revson,0,2,2008-01-01
2008,ricciardo,0,0,2008-01-01
2008,rindt,0,6,2008-01-01
2008,rodriguez,0,2,2008-01-01
2008,rosberg,0,0,2008-01-01
2008,ruttman,0,1,2008-01-01
2008,scarfiotti,0,1,2008-01-01
2008,scheckter,0,10,2008-01-01
2008,senna,0,41,2008-01-01
2008,siffert,0,2,2008-01-01
2008,stewart,0,27,2008-01-01
2008,surtees,0,6,2008-01-01
2008,sweikert,0,1,2008-01-01
2008,tambay,0,2,2008-01-01
2008,taruffi,0,1,2008-01-01
2008,trintignant,0,2,2008-01-01
2008,trips,0,2,2008-01-01
2008,trulli,0,1,2008-01-01
2008,villeneuve,0,11,2008-01-01
2008,vukovich,0,2,2008-01-01
2008,wallard,0,1,2008-01-01
2008,ward,0,1,2008-01-01
2008,watson,0,5,2008-01-01
2008,webber,0,0,2008-01-01
2009,barrichello,2,11,2009-01-01
2009,button,6,7,2009-01-01
2009,hamilton,2,11,2009-01-01
2009,raikkonen,1,18,2009-01-01
2009,vettel,4,5,2009-01-01
2009,webber,2,2,2009-01-01
2009,alboreto,0,5,2009-01-01
2009,alesi,0,1,2009-01-01
2009,alonso,0,21,2009-01-01
2009,angelis,0,2,2009-01-01
2009,arnoux,0,7,2009-01-01
2009,ascari,0,13,2009-01-01
2009,baghetti,0,1,2009-01-01
2009,bandini,0,1,2009-01-01
2009,beltoise,0,1,2009-01-01
2009,berger,0,10,2009-01-01
2009,bonnier,0,1,2009-01-01
2009,bottas,0,0,2009-01-01
2009,boutsen,0,3,2009-01-01
2009,brambilla,0,1,2009-01-01
2009,brooks,0,6,2009-01-01
2009,bryan,0,1,2009-01-01
2009,cevert,0,1,2009-01-01
2009,clark,0,25,2009-01-01
2009,collins,0,3,2009-01-01
2009,coulthard,0,13,2009-01-01
2009,damon_hill,0,22,2009-01-01
2009,depailler,0,2,2009-01-01
2009,emerson_fittipaldi,0,14,2009-01-01
2009,fagioli,0,1,2009-01-01
2009,fangio,0,24,2009-01-01
2009,farina,0,5,2009-01-01
2009,fisichella,0,3,2009-01-01
2009,flaherty,0,1,2009-01-01
2009,frentzen,0,3,2009-01-01
2009,gethin,0,1,2009-01-01
2009,gilles_villeneuve,0,6,2009-01-01
2009,ginther,0,1,2009-01-01
2009,gonzalez,0,2,2009-01-01
2009,gurney,0,4,2009-01-01
2009,hakkinen,0,20,2009-01-01
2009,hanks,0,1,2009-01-01
2009,hawthorn,0,3,2009-01-01
2009,herbert,0,3,2009-01-01
2009,hill,0,14,2009-01-01
2009,hulme,0,8,2009-01-01
2009,hunt,0,10,2009-01-01
2009,ickx,0,8,2009-01-01
2009,ireland,0,1,2009-01-01
2009,irvine,0,4,2009-01-01
2009,jabouille,0,2,2009-01-01
2009,jack_brabham,0,14,2009-01-01
2009,jones,0,12,2009-01-01
2009,keke_rosberg,0,5,2009-01-01
2009,kovalainen,0,1,2009-01-01
2009,kubica,0,1,2009-01-01
2009,laffite,0,6,2009-01-01
2009,lauda,0,25,2009-01-01
2009,leclerc,0,0,2009-01-01
2009,maldonado,0,0,2009-01-01
2009,mansell,0,31,2009-01-01
2009,mario_andretti,0,12,2009-01-01
2009,mass,0,1,2009-01-01
2009,massa,0,11,2009-01-01
2009,max_verstappen,0,0,2009-01-01
2009,mclaren,0,4,2009-01-01
2009,michael_schumacher,0,91,2009-01-01
2009,montoya,0,7,2009-01-01
2009,moss,0,16,2009-01-01
2009,musso,0,1,2009-01-01
2009,nannini,0,1,2009-01-01
2009,nilsson,0,1,2009-01-01
2009,pace,0,1,2009-01-01
2009,panis,0,1,2009-01-01
2009,parsons,0,1,2009-01-01
2009,patrese,0,6,2009-01-01
2009,peterson,0,10,2009-01-01
2009,phil_hill,0,3,2009-01-01
2009,piquet,0,23,2009-01-01
2009,pironi,0,3,2009-01-01
2009,prost,0,51,2009-01-01
2009,ralf_schumacher,0,6,2009-01-01
2009,rathmann,0,1,2009-01-01
2009,regazzoni,0,5,2009-01-01
2009,reutemann,0,12,2009-01-01
2009,revson,0,2,2009-01-01
2009,ricciardo,0,0,2009-01-01
2009,rindt,0,6,2009-01-01
2009,rodriguez,0,2,2009-01-01
2009,rosberg,0,0,2009-01-01
2009,ruttman,0,1,2009-01-01
2009,scarfiotti,0,1,2009-01-01
2009,scheckter,0,10,2009-01-01
2009,senna,0,41,2009-01-01
2009,siffert,0,2,2009-01-01
2009,stewart,0,27,2009-01-01
2009,surtees,0,6,2009-01-01
2009,sweikert,0,1,2009-01-01
2009,tambay,0,2,2009-01-01
2009,taruffi,0,1,2009-01-01
2009,trintignant,0,2,2009-01-01
2009,trips,0,2,2009-01-01
2009,trulli,0,1,2009-01-01
2009,villeneuve,0,11,2009-01-01
2009,vukovich,0,2,2009-01-01
2009,wallard,0,1,2009-01-01
2009,ward,0,1,2009-01-01
2009,watson,0,5,2009-01-01
2010,alonso,5,26,2010-01-01
2010,button,2,9,2010-01-01
2010,hamilton,3,14,2010-01-01
2010,vettel,5,10,2010-01-01
2010,webber,4,6,2010-01-01
2010,alboreto,0,5,2010-01-01
2010,alesi,0,1,2010-01-01
2010,angelis,0,2,2010-01-01
2010,arnoux,0,7,2010-01-01
2010,ascari,0,13,2010-01-01
2010,baghetti,0,1,2010-01-01
2010,bandini,0,1,2010-01-01
2010,barrichello,0,11,2010-01-01
2010,beltoise,0,1,2010-01-01
2010,berger,0,10,2010-01-01
2010,bonnier,0,1,2010-01-01
2010,bottas,0,0,2010-01-01
2010,boutsen,0,3,2010-01-01
2010,brambilla,0,1,2010-01-01
2010,brooks,0,6,2010-01-01
2010,bryan,0,1,2010-01-01
2010,cevert,0,1,2010-01-01
2010,clark,0,25,2010-01-01
2010,collins,0,3,2010-01-01
2010,coulthard,0,13,2010-01-01
2010,damon_hill,0,22,2010-01-01
2010,depailler,0,2,2010-01-01
2010,emerson_fittipaldi,0,14,2010-01-01
2010,fagioli,0,1,2010-01-01
2010,fangio,0,24,2010-01-01
2010,farina,0,5,2010-01-01
2010,fisichella,0,3,2010-01-01
2010,flaherty,0,1,2010-01-01
2010,frentzen,0,3,2010-01-01
2010,gethin,0,1,2010-01-01
2010,gilles_villeneuve,0,6,2010-01-01
2010,ginther,0,1,2010-01-01
2010,gonzalez,0,2,2010-01-01
2010,gurney,0,4,2010-01-01
2010,hakkinen,0,20,2010-01-01
2010,hanks,0,1,2010-01-01
2010,hawthorn,0,3,2010-01-01
2010,herbert,0,3,2010-01-01
2010,hill,0,14,2010-01-01
2010,hulme,0,8,2010-01-01
2010,hunt,0,10,2010-01-01
2010,ickx,0,8,2010-01-01
2010,ireland,0,1,2010-01-01
2010,irvine,0,4,2010-01-01
2010,jabouille,0,2,2010-01-01
2010,jack_brabham,0,14,2010-01-01
2010,jones,0,12,2010-01-01
2010,keke_rosberg,0,5,2010-01-01
2010,kovalainen,0,1,2010-01-01
2010,kubica,0,1,2010-01-01
2010,laffite,0,6,2010-01-01
2010,lauda,0,25,2010-01-01
2010,leclerc,0,0,2010-01-01
2010,maldonado,0,0,2010-01-01
2010,mansell,0,31,2010-01-01
2010,mario_andretti,0,12,2010-01-01
2010,mass,0,1,2010-01-01
2010,massa,0,11,2010-01-01
2010,max_verstappen,0,0,2010-01-01
2010,mclaren,0,4,2010-01-01
2010,michael_schumacher,0,91,2010-01-01
2010,montoya,0,7,2010-01-01
2010,moss,0,16,2010-01-01
2010,musso,0,1,2010-01-01
2010,nannini,0,1,2010-01-01
2010,nilsson,0,1,2010-01-01
2010,pace,0,1,2010-01-01
2010,panis,0,1,2010-01-01
2010,parsons,0,1,2010-01-01
2010,patrese,0,6,2010-01-01
2010,peterson,0,10,2010-01-01
2010,phil_hill,0,3,2010-01-01
2010,piquet,0,23,2010-01-01
2010,pironi,0,3,2010-01-01
2010,prost,0,51,2010-01-01
2010,raikkonen,0,18,2010-01-01
2010,ralf_schumacher,0,6,2010-01-01
2010,rathmann,0,1,2010-01-01
2010,regazzoni,0,5,2010-01-01
2010,reutemann,0,12,2010-01-01
2010,revson,0,2,2010-01-01
2010,ricciardo,0,0,2010-01-01
2010,rindt,0,6,2010-01-01
2010,rodriguez,0,2,2010-01-01
2010,rosberg,0,0,2010-01-01
2010,ruttman,0,1,2010-01-01
2010,scarfiotti,0,1,2010-01-01
2010,scheckter,0,10,2010-01-01
2010,senna,0,41,2010-01-01
2010,siffert,0,2,2010-01-01
2010,stewart,0,27,2010-01-01
2010,surtees,0,6,2010-01-01
2010,sweikert,0,1,2010-01-01
2010,tambay,0,2,2010-01-01
2010,taruffi,0,1,2010-01-01
2010,trintignant,0,2,2010-01-01
2010,trips,0,2,2010-01-01
2010,trulli,0,1,2010-01-01
2010,villeneuve,0,11,2010-01-01
2010,vukovich,0,2,2010-01-01
2010,wallard,0,1,2010-01-01
2010,ward,0,1,2010-01-01
2010,watson,0,5,2010-01-01
2011,alonso,1,27,2011-01-01
2011,button,3,12,2011-01-01
2011,hamilton,3,17,2011-01-01
2011,vettel,11,21,2011-01-01
2011,webber,1,7,2011-01-01
2011,alboreto,0,5,2011-01-01
2011,alesi,0,1,2011-01-01
2011,angelis,0,2,2011-01-01
2011,arnoux,0,7,2011-01-01
2011,ascari,0,13,2011-01-01
2011,baghetti,0,1,2011-01-01
2011,bandini,0,1,2011-01-01
2011,barrichello,0,11,2011-01-01
2011,beltoise,0,1,2011-01-01
2011,berger,0,10,2011-01-01
2011,bonnier,0,1,2011-01-01
2011,bottas,0,0,2011-01-01
2011,boutsen,0,3,2011-01-01
2011,brambilla,0,1,2011-01-01
2011,brooks,0,6,2011-01-01
2011,bryan,0,1,2011-01-01
2011,cevert,0,1,2011-01-01
2011,clark,0,25,2011-01-01
2011,collins,0,3,2011-01-01
2011,coulthard,0,13,2011-01-01
2011,damon_hill,0,22,2011-01-01
2011,depailler,0,2,2011-01-01
2011,emerson_fittipaldi,0,14,2011-01-01
2011,fagioli,0,1,2011-01-01
2011,fangio,0,24,2011-01-01
2011,farina,0,5,2011-01-01
2011,fisichella,0,3,2011-01-01
2011,flaherty,0,1,2011-01-01
2011,frentzen,0,3,2011-01-01
2011,gethin,0,1,2011-01-01
2011,gilles_villeneuve,0,6,2011-01-01
2011,ginther,0,1,2011-01-01
2011,gonzalez,0,2,2011-01-01
2011,gurney,0,4,2011-01-01
2011,hakkinen,0,20,2011-01-01
2011,hanks,0,1,2011-01-01
2011,hawthorn,0,3,2011-01-01
2011,herbert,0,3,2011-01-01
2011,hill,0,14,2011-01-01
2011,hulme,0,8,2011-01-01
2011,hunt,0,10,2011-01-01
2011,ickx,0,8,2011-01-01
2011,ireland,0,1,2011-01-01
2011,irvine,0,4,2011-01-01
2011,jabouille,0,2,2011-01-01
2011,jack_brabham,0,14,2011-01-01
2011,jones,0,12,2011-01-01
2011,keke_rosberg,0,5,2011-01-01
2011,kovalainen,0,1,2011-01-01
2011,kubica,0,1,2011-01-01
2011,laffite,0,6,2011-01-01
2011,lauda,0,25,2011-01-01
2011,leclerc,0,0,2011-01-01
2011,maldonado,0,0,2011-01-01
2011,mansell,0,31,2011-01-01
2011,mario_andretti,0,12,2011-01-01
2011,mass,0,1,2011-01-01
2011,massa,0,11,2011-01-01
2011,max_verstappen,0,0,2011-01-01
2011,mclaren,0,4,2011-01-01
2011,michael_schumacher,0,91,2011-01-01
2011,montoya,0,7,2011-01-01
2011,moss,0,16,2011-01-01
2011,musso,0,1,2011-01-01
2011,nannini,0,1,2011-01-01
2011,nilsson,0,1,2011-01-01
2011,pace,0,1,2011-01-01
2011,panis,0,1,2011-01-01
2011,parsons,0,1,2011-01-01
2011,patrese,0,6,2011-01-01
2011,peterson,0,10,2011-01-01
2011,phil_hill,0,3,2011-01-01
2011,piquet,0,23,2011-01-01
2011,pironi,0,3,2011-01-01
2011,prost,0,51,2011-01-01
2011,raikkonen,0,18,2011-01-01
2011,ralf_schumacher,0,6,2011-01-01
2011,rathmann,0,1,2011-01-01
2011,regazzoni,0,5,2011-01-01
2011,reutemann,0,12,2011-01-01
2011,revson,0,2,2011-01-01
2011,ricciardo,0,0,2011-01-01
2011,rindt,0,6,2011-01-01
2011,rodriguez,0,2,2011-01-01
2011,rosberg,0,0,2011-01-01
2011,ruttman,0,1,2011-01-01
2011,scarfiotti,0,1,2011-01-01
2011,scheckter,0,10,2011-01-01
2011,senna,0,41,2011-01-01
2011,siffert,0,2,2011-01-01
2011,stewart,0,27,2011-01-01
2011,surtees,0,6,2011-01-01
2011,sweikert,0,1,2011-01-01
2011,tambay,0,2,2011-01-01
2011,taruffi,0,1,2011-01-01
2011,trintignant,0,2,2011-01-01
2011,trips,0,2,2011-01-01
2011,trulli,0,1,2011-01-01
2011,villeneuve,0,11,2011-01-01
2011,vukovich,0,2,2011-01-01
2011,wallard,0,1,2011-01-01
2011,ward,0,1,2011-01-01
2011,watson,0,5,2011-01-01
2012,alonso,3,30,2012-01-01
2012,button,3,15,2012-01-01
2012,hamilton,4,21,2012-01-01
2012,maldonado,1,1,2012-01-01
2012,raikkonen,1,19,2012-01-01
2012,rosberg,1,1,2012-01-01
2012,vettel,5,26,2012-01-01
2012,webber,2,9,2012-01-01
2012,alboreto,0,5,2012-01-01
2012,alesi,0,1,2012-01-01
2012,angelis,0,2,2012-01-01
2012,arnoux,0,7,2012-01-01
2012,ascari,0,13,2012-01-01
2012,baghetti,0,1,2012-01-01
2012,bandini,0,1,2012-01-01
2012,barrichello,0,11,2012-01-01
2012,beltoise,0,1,2012-01-01
2012,berger,0,10,2012-01-01
2012,bonnier,0,1,2012-01-01
2012,bottas,0,0,2012-01-01
2012,boutsen,0,3,2012-01-01
2012,brambilla,0,1,2012-01-01
2012,brooks,0,6,2012-01-01
2012,bryan,0,1,2012-01-01
2012,cevert,0,1,2012-01-01
2012,clark,0,25,2012-01-01
2012,collins,0,3,2012-01-01
2012,coulthard,0,13,2012-01-01
2012,damon_hill,0,22,2012-01-01
2012,depailler,0,2,2012-01-01
2012,emerson_fittipaldi,0,14,2012-01-01
2012,fagioli,0,1,2012-01-01
2012,fangio,0,24,2012-01-01
2012,farina,0,5,2012-01-01
2012,fisichella,0,3,2012-01-01
2012,flaherty,0,1,2012-01-01
2012,frentzen,0,3,2012-01-01
2012,gethin,0,1,2012-01-01
2012,gilles_villeneuve,0,6,2012-01-01
2012,ginther,0,1,2012-01-01
2012,gonzalez,0,2,2012-01-01
2012,gurney,0,4,2012-01-01
2012,hakkinen,0,20,2012-01-01
2012,hanks,0,1,2012-01-01
2012,hawthorn,0,3,2012-01-01
2012,herbert,0,3,2012-01-01
2012,hill,0,14,2012-01-01
2012,hulme,0,8,2012-01-01
2012,hunt,0,10,2012-01-01
2012,ickx,0,8,2012-01-01
2012,ireland,0,1,2012-01-01
2012,irvine,0,4,2012-01-01
2012,jabouille,0,2,2012-01-01
2012,jack_brabham,0,14,2012-01-01
2012,jones,0,12,2012-01-01
2012,keke_rosberg,0,5,2012-01-01
2012,kovalainen,0,1,2012-01-01
2012,kubica,0,1,2012-01-01
2012,laffite,0,6,2012-01-01
2012,lauda,0,25,2012-01-01
2012,leclerc,0,0,2012-01-01
2012,mansell,0,31,2012-01-01
2012,mario_andretti,0,12,2012-01-01
2012,mass,0,1,2012-01-01
2012,massa,0,11,2012-01-01
2012,max_verstappen,0,0,2012-01-01
2012,mclaren,0,4,2012-01-01
2012,michael_schumacher,0,91,2012-01-01
2012,montoya,0,7,2012-01-01
2012,moss,0,16,2012-01-01
2012,musso,0,1,2012-01-01
2012,nannini,0,1,2012-01-01
2012,nilsson,0,1,2012-01-01
2012,pace,0,1,2012-01-01
2012,panis,0,1,2012-01-01
2012,parsons,0,1,2012-01-01
2012,patrese,0,6,2012-01-01
2012,peterson,0,10,2012-01-01
2012,phil_hill,0,3,2012-01-01
2012,piquet,0,23,2012-01-01
2012,pironi,0,3,2012-01-01
2012,prost,0,51,2012-01-01
2012,ralf_schumacher,0,6,2012-01-01
2012,rathmann,0,1,2012-01-01
2012,regazzoni,0,5,2012-01-01
2012,reutemann,0,12,2012-01-01
2012,revson,0,2,2012-01-01
2012,ricciardo,0,0,2012-01-01
2012,rindt,0,6,2012-01-01
2012,rodriguez,0,2,2012-01-01
2012,ruttman,0,1,2012-01-01
2012,scarfiotti,0,1,2012-01-01
2012,scheckter,0,10,2012-01-01
2012,senna,0,41,2012-01-01
2012,siffert,0,2,2012-01-01
2012,stewart,0,27,2012-01-01
2012,surtees,0,6,2012-01-01
2012,sweikert,0,1,2012-01-01
2012,tambay,0,2,2012-01-01
2012,taruffi,0,1,2012-01-01
2012,trintignant,0,2,2012-01-01
2012,trips,0,2,2012-01-01
2012,trulli,0,1,2012-01-01
2012,villeneuve,0,11,2012-01-01
2012,vukovich,0,2,2012-01-01
2012,wallard,0,1,2012-01-01
2012,ward,0,1,2012-01-01
2012,watson,0,5,2012-01-01
2013,alonso,2,32,2013-01-01
2013,hamilton,1,22,2013-01-01
2013,raikkonen,1,20,2013-01-01
2013,rosberg,2,3,2013-01-01
2013,vettel,13,39,2013-01-01
2013,alboreto,0,5,2013-01-01
2013,alesi,0,1,2013-01-01
2013,angelis,0,2,2013-01-01
2013,arnoux,0,7,2013-01-01
2013,ascari,0,13,2013-01-01
2013,baghetti,0,1,2013-01-01
2013,bandini,0,1,2013-01-01
2013,barrichello,0,11,2013-01-01
2013,beltoise,0,1,2013-01-01
2013,berger,0,10,2013-01-01
2013,bonnier,0,1,2013-01-01
2013,bottas,0,0,2013-01-01
2013,boutsen,0,3,2013-01-01
2013,brambilla,0,1,2013-01-01
2013,brooks,0,6,2013-01-01
2013,bryan,0,1,2013-01-01
2013,button,0,15,2013-01-01
2013,cevert,0,1,2013-01-01
2013,clark,0,25,2013-01-01
2013,collins,0,3,2013-01-01
2013,coulthard,0,13,2013-01-01
2013,damon_hill,0,22,2013-01-01
2013,depailler,0,2,2013-01-01
2013,emerson_fittipaldi,0,14,2013-01-01
2013,fagioli,0,1,2013-01-01
2013,fangio,0,24,2013-01-01
2013,farina,0,5,2013-01-01
2013,fisichella,0,3,2013-01-01
2013,flaherty,0,1,2013-01-01
2013,frentzen,0,3,2013-01-01
2013,gethin,0,1,2013-01-01
2013,gilles_villeneuve,0,6,2013-01-01
2013,ginther,0,1,2013-01-01
2013,gonzalez,0,2,2013-01-01
2013,gurney,0,4,2013-01-01
2013,hakkinen,0,20,2013-01-01
2013,hanks,0,1,2013-01-01
2013,hawthorn,0,3,2013-01-01
2013,herbert,0,3,2013-01-01
2013,hill,0,14,2013-01-01
2013,hulme,0,8,2013-01-01
2013,hunt,0,10,2013-01-01
2013,ickx,0,8,2013-01-01
2013,ireland,0,1,2013-01-01
2013,irvine,0,4,2013-01-01
2013,jabouille,0,2,2013-01-01
2013,jack_brabham,0,14,2013-01-01
2013,jones,0,12,2013-01-01
2013,keke_rosberg,0,5,2013-01-01
2013,kovalainen,0,1,2013-01-01
2013,kubica,0,1,2013-01-01
2013,laffite,0,6,2013-01-01
2013,lauda,0,25,2013-01-01
2013,leclerc,0,0,2013-01-01
2013,maldonado,0,1,2013-01-01
2013,mansell,0,31,2013-01-01
2013,mario_andretti,0,12,2013-01-01
2013,mass,0,1,2013-01-01
2013,massa,0,11,2013-01-01
2013,max_verstappen,0,0,2013-01-01
2013,mclaren,0,4,2013-01-01
2013,michael_schumacher,0,91,2013-01-01
2013,montoya,0,7,2013-01-01
2013,moss,0,16,2013-01-01
2013,musso,0,1,2013-01-01
2013,nannini,0,1,2013-01-01
2013,nilsson,0,1,2013-01-01
2013,pace,0,1,2013-01-01
2013,panis,0,1,2013-01-01
2013,parsons,0,1,2013-01-01
2013,patrese,0,6,2013-01-01
2013,peterson,0,10,2013-01-01
2013,phil_hill,0,3,2013-01-01
